customer_id,first_name,last_name,email,country,age,annual_revenue,account_status
C202960,Jordan,Johnson,,Mexico,62,81968,Active
C200379,Jamie,Davis,jamie.davis379@example.com,us,70,121147,Inactive
C202363,Avery,Smith,,United states,39,272889,Active
C100166,Jordan,Johnson,jordan.johnson1678@example.com,united states,44,38464,Prospect
C204099,Reese,Miller,reese.miller4099@example.com,Australia,68,84305,Prospect
C100133,Morgan,Smith,morgan.smith3548@example.com,United States,54,51373,Prospect
C203526,Jordan,Davis,jordan.davis3526@example.com,United Kingdom,76,439775,Active
C203183,Jordan,Kim,jordan.kim3183@example.com,U.S.,76,331989,Prospect
C201694,Reese,Davis,reese.davis1694@example.com,Canada,67,368314,Active
C203837,Alex,Smith,alex.smith3837@example.com,United Kingdom,59,349682,Inactive
C200863,Alex,Wilson,alex.wilson863@example.com,United States,79,368653,Active
C201278,Quinn,Brown,,Canada,58,167827,Active
C200715,Quinn,Garcia,quinn.garcia715@example.com,Mexico,76,339319,Active
C100263,Quinn,Garcia,quinn.garcia3758@example.com,United States,43,240053,Inactive
C200726,Casey,Patel,,United States,76,205137,Active
C203730,Reese,Davis,reese.davis3730@example.com,United States,50,430234,Prospect
C201602,Morgan,Davis,morgan.davis1602@example.com,Australia,56,149422,Active
C100130,Avery,Smith,,United States,57,320078,Prospect
C200651,Jordan,Miller,jordan.miller651@example.com,Australia,54,336585,Inactive
C200795,Morgan,Miller,,U.S.,32,41229,Inactive
C100066,Casey,Smith,casey.smith3960@example.com,United States,30,21961,Inactive
C200483,Taylor,Davis,taylor.davis483@example.com,United Kingdom,76,402349,Active
C100135,Quinn,Johnson,,United States,49,216150,Active
C201451,Alex,Smith,alex.smith1451@example.com,US,24,N/A,Active
C201411,Riley,Chen,,Germany,28,349820,Prospect
C203923,Riley,Kim,riley.kim3923@example.com,us,70,202300,Active
C200001,Alex,Patel,,United States,79,"$125,500",Inactive
C202279,Casey,Patel,casey.patel2279@example.com,United States,30,32846,Active
C100331,Jamie,Patel,,U.S.,24,144737,Inactive
C100181,Morgan,Smith,morgan.smith1830@example.com,Mexico,73,106564,Active
C202223,Casey,Davis,,Australia,28,143634,Inactive
C100166,Avery,Johnson,,U.S.,23,270372,Active
C202931,Avery,Patel,avery.patel2931@example.com,United States,20,188796,Prospect
C202301,Riley,Miller,riley.miller2301@example.com,U.S.,24,452606,Inactive
C100317,Alex,Johnson,alex.johnson47@example.com,united states,21,254031,Prospect
C202930,Riley,Smith,riley.smith2930@example.com,USA,44,464466,Active
C203682,Riley,Garcia,,Australia,70,379869,Inactive
C202744,Morgan,Miller,morgan.miller2744@example.com,United Kingdom,25,355782,Prospect
C202666,Reese,Garcia,,United States,22,272156,Active
C100197,Quinn,Smith,,united states,67,73655,Inactive
C100079,Morgan,Brown,morgan.brown946@example.com,United States,29,42899,Prospect
C100107,Jordan,Johnson,jordan.johnson476@example.com,Canada,57,450898,Active
C100248,Reese,Smith,,United States,35,360011,Prospect
C100235,Avery,Patel,avery.patel3659@example.com,United States,39,97277,Inactive
C202262,Jordan,Miller,jordan.miller2262@example.com,Canada,32,252530,Active
C203354,Jordan,Miller,jordan.miller3354@example.com,United Kingdom,61,277559,Inactive
C100392,Jamie,Garcia,jamie.garcia2345@example.com,USA,50,314727,Active
C200511,Reese,Patel,,United States,20,452799,Prospect
C203691,Avery,Chen,,U.S.,37,324925,Inactive
C201956,Alex,Kim,alex.kim1956@example.com,United States,36,73799,Inactive
C203836,Morgan,Chen,morgan.chen3836@example.com,Canada,59,466675,Inactive
C100411,Reese,Davis,reese.davis3234@example.com,United States,25,127739,Active
C202645,Riley,Garcia,riley.garcia2645@example.com,US,39,388389,Inactive
C202037,Alex,Smith,alex.smith2037@example.com,United States,57,98372,Prospect
C201559,Jordan,Davis,,US,75,320689,Prospect
C100097,Jordan,Davis,,United States,40,275042,Prospect
C203236,Taylor,Chen,taylor.chen3236@example.com,United States,37,347701,Inactive
C100248,Quinn,Kim,quinn.kim1337@example.com,Mexico,47,396254,Active
C202509,Alex,Kim,alex.kim2509@example.com,USA,18,109840,Active
C201414,Reese,Davis,reese.davis1414@example.com,US,38,51183,Prospect
C100001,Reese,Davis,,Australia,46,443001,Inactive
C202728,Quinn,Patel,,United States,46,55511,Active
C202435,Jordan,Garcia,jordan.garcia2435@example.com,United States,51,294859,Active
C202385,Jordan,Miller,jordan.miller2385@example.com,Australia,37,391026,Active
C201045,Taylor,Wilson,,United States,61,79870,Prospect
C100064,Morgan,Patel,morgan.patel1417@example.com,USA,39,222972,Inactive
C203512,Taylor,Brown,,United States,55,31881,Prospect
C201122,Jordan,Kim,,US,36,297290,Prospect
C203668,Riley,Garcia,riley.garcia3668@example.com,USA,47,419046,Prospect
C200768,Quinn,Patel,,United States,80,341113,Inactive
C200765,Quinn,Smith,quinn.smith765@example.com,Australia,82,354390,Active
C203281,Alex,Johnson,,USA,31,337434,Prospect
C100415,Taylor,Johnson,,United States,76,153527,Active
C200307,Jordan,Wilson,jordan.wilson307@example.com,Australia,72,155194,Active
C203754,Quinn,Wilson,,United States,34,342752,Prospect
C100048,Quinn,Davis,,United States,64,404048,Prospect
C100263,Casey,Smith,,United States,31,192771,Inactive
C200596,Jordan,Davis,,United Kingdom,26,21344,Active
C202419,Jordan,Garcia,jordan.garcia2419@example.com,U.S.,70,214776,Inactive
C200889,Reese,Davis,reese.davis889@example.com,US,55,245207,Active
C201285,Morgan,Garcia,,United States,80,170010,Active
C100185,Taylor,Chen,,United States,22,215299,Prospect
C203665,Jamie,Johnson,,United States,18,306562,Prospect
C201667,Avery,Patel,avery.patel1667@example.com,United States,60,372719,Inactive
C100105,Jordan,Kim,,Australia,27,423623,Active
C100219,Alex,Brown,alex.brown1805@example.com,Germany,31,439329,Inactive
C100224,Reese,Smith,reese.smith1590@example.com,united states,20,265342,Active
C100025,Casey,Patel,casey.patel1819@example.com,Canada,59,95832,Prospect
C203451,Reese,Miller,,Australia,65,444287,Prospect
C203010,Jamie,Smith,jamie.smith3010@example.com,United States,57,191211,Active
C203399,Avery,Davis,avery.davis3399@example.com,U.S.A.,57,150814,Prospect
C100003,Jordan,Johnson,jordan.johnson687@example.com,U.S.,36,59044,Prospect
C100004,Morgan,Kim,morgan.kim192@example.com,Mexico,69,462018,Prospect
C202272,Alex,Smith,alex.smith2272@example.com,Australia,42,307186,Inactive
C100020,Morgan,Wilson,,United States,74,148788,Prospect
C202084,Casey,Smith,,Germany,73,374345,Prospect
C203599,Taylor,Davis,taylor.davis3599@example.com,United Kingdom,76,147791,Inactive
C100169,Morgan,Johnson,morgan.johnson2198@example.com,United States,44,38911,Inactive
C100363,Jordan,Miller,,United States,24,91847,Prospect
C100037,Jordan,Smith,jordan.smith448@example.com,Australia,59,290493,Inactive
C203656,Reese,Johnson,reese.johnson3656@example.com,United States,47,325171,Inactive
C203819,Riley,Smith,riley.smith3819@example.com,Mexico,45,389828,Prospect
C100003,Jamie,Garcia,jamie.garcia2967@example.com,United Kingdom,51,245189,Prospect
C202439,Alex,Patel,alex.patel2439@example.com,United Kingdom,62,88490,Prospect
C100273,Taylor,Chen,taylor.chen598@example.com,Germany,24,187289,Inactive
C202288,Morgan,Chen,,United States,30,479116,Active
C100206,Avery,Johnson,avery.johnson4050@example.com,United States,31,231328,Prospect
C100163,Riley,Garcia,riley.garcia2158@example.com,United States,52,42007,Active
C100046,Taylor,Chen,taylor.chen849@example.com,United States,41,24796,Active
C202787,Reese,Davis,reese.davis2787@example.com,USA,24,385054,Active
C100110,Quinn,Garcia,,united states,36,466644,Prospect
C201577,Casey,Miller,casey.miller1577@example.com,United States,58,51028,Prospect
C100174,Taylor,Wilson,taylor.wilson4122@example.com,United Kingdom,20,297629,Active
C200111,Casey,Johnson,casey.johnson111@example.com,US,66,110420,Inactive
C100387,Avery,Miller,,United States,31,366979,Inactive
C100205,Morgan,Brown,morgan.brown1833@example.com,United States of America,22,209669,Prospect
C202024,Jamie,Garcia,jamie.garcia2024@example.com,United States,64,407516,Prospect
C200589,Alex,Miller,alex.miller589@example.com,Australia,34,474308,Prospect
C100256,Morgan,Chen,morgan.chen3935@example.com,United States,61,234815,Inactive
C201831,Alex,Miller,,Canada,64,318308,Prospect
C202204,Taylor,Wilson,,Canada,75,365456,Inactive
C100188,Jamie,Davis,jamie.davis118@example.com,U.S.,74,294914,Inactive
C203817,Taylor,Smith,,Canada,69,263183,Active
C100324,Avery,Johnson,avery.johnson2603@example.com,Canada,47,293941,Active
C100414,Quinn,Johnson,quinn.johnson1137@example.com,United States,19,167528,Inactive
C201343,Taylor,Patel,taylor.patel1343@example.com,United States,49,224371,Inactive
C202770,Casey,Chen,,Mexico,51,111131,Prospect
C203775,Casey,Kim,casey.kim3775@example.com,United States,21,140405,Prospect
C200732,Morgan,Patel,morgan.patel732@example.com,United States,69,96913,Active
C202170,Alex,Johnson,,United Kingdom,50,264790,Active
C202270,Jamie,Brown,,United States,64,341308,Prospect
C202605,Jordan,Garcia,,US,67,184218,Prospect
C200502,Quinn,Garcia,,Canada,49,75352,Active
C100409,Casey,Garcia,,United States,60,220826,Prospect
C100344,Alex,Wilson,alex.wilson2500@example.com,United States,41,172107,Prospect
C200000,Reese,Patel,,United States,65,174615,Prospect
C100055,Alex,Smith,alex.smith3750@example.com,Canada,51,25415,Prospect
C100419,Jordan,Miller,jordan.miller2017@example.com,United States,79,417320,Prospect
C200925,Alex,Johnson,,U.S.,73,"$125,500",Inactive
C202237,Jamie,Miller,jamie.miller2237@example.com,Mexico,35,231346,Prospect
C203330,Quinn,Garcia,quinn.garcia3330@example.com,Australia,77,326588,Inactive
C100363,Jordan,Smith,,United States,75,105592,Prospect
C100212,Morgan,Kim,,Mexico,62,172103,Inactive
C100415,Morgan,Davis,,Germany,71,N/A,Inactive
C100287,Alex,Davis,alex.davis417@example.com,United States,68,289858,Prospect
C202798,Jordan,Garcia,jordan.garcia2798@example.com,United States,51,285609,Active
C202248,Taylor,Davis,taylor.davis2248@example.com,Canada,50,403491,Prospect
C200813,Avery,Smith,avery.smith813@example.com,United States,48,458765,Prospect
C200926,Reese,Smith,,Australia,53,64657,Inactive
C201668,Jordan,Garcia,,Australia,65,29164,Inactive
C202971,Quinn,Davis,quinn.davis2971@example.com,Germany,51,47702,Inactive
C201372,Jamie,Kim,jamie.kim1372@example.com,Canada,34,230907,Active
C202313,Alex,Chen,alex.chen2313@example.com,Mexico,23,303320,Inactive
C203776,Alex,Garcia,,USA,19,221927,Prospect
C200537,Jamie,Miller,jamie.miller537@example.com,Australia,27,399856,Prospect
C100368,Jamie,Garcia,jamie.garcia695@example.com,Canada,63,319587,Active
C200110,Morgan,Davis,morgan.davis110@example.com,Australia,67,97535,Prospect
C100161,Casey,Miller,,United States,33,309474,Prospect
C100207,Quinn,Garcia,quinn.garcia2937@example.com,Germany,64,N/A,Prospect
C201786,Riley,Miller,,Australia,36,393537,Prospect
C100351,Quinn,Brown,quinn.brown1642@example.com,United States,69,241138,Inactive
C202756,Casey,Brown,casey.brown2756@example.com,United States,40,76864,Inactive
C100251,Reese,Chen,reese.chen3979@example.com,Germany,36,24094,Prospect
C201686,Alex,Brown,,United States,42,459780,Prospect
C200458,Quinn,Smith,quinn.smith458@example.com,United Kingdom,40,224170,Prospect
C202998,Taylor,Patel,taylor.patel2998@example.com,united states,21,363467,Prospect
C203112,Alex,Davis,alex.davis3112@example.com,united states,71,231857,Prospect
C201983,Jordan,Patel,,US,28,433832,Prospect
C100164,Morgan,Kim,,Germany,71,76019,Prospect
C202276,Jordan,Garcia,,US,28,286741,Inactive
C100164,Riley,Chen,riley.chen1448@example.com,United Kingdom,27,337159,Inactive
C202611,Jamie,Miller,,Mexico,28,69230,Prospect
C100322,Jamie,Brown,,United States,76,45032,Prospect
C100238,Morgan,Miller,,United States,74,N/A,Inactive
C200978,Riley,Johnson,,Australia,40,450638,Prospect
C202052,Quinn,Patel,quinn.patel2052@example.com,US,22,343751,Prospect
C100029,Morgan,Smith,,United States,26,386196,Prospect
C200596,Jordan,Davis,,United Kingdom,26,21344,Active
C100197,Quinn,Smith,,united states,67,73655,Inactive
C201845,Avery,Johnson,avery.johnson1845@example.com,Germany,35,47352,Prospect
C203056,Morgan,Wilson,morgan.wilson3056@example.com,Germany,70,355809,Active
C201636,Jamie,Garcia,jamie.garcia1636@example.com,United States,82,67063,Prospect
C100183,Jordan,Smith,,United States,70,340304,Prospect
C201406,Riley,Davis,,U.S.A.,57,394356,Inactive
C200648,Jordan,Brown,jordan.brown648@example.com,Canada,55,393940,Inactive
C203667,Reese,Miller,reese.miller3667@example.com,United States,60,121829,Inactive
C200709,Casey,Davis,,United States,63,195040,Active
C100192,Casey,Chen,casey.chen1790@example.com,United States,57,72060,Inactive
C100251,Reese,Chen,reese.chen3979@example.com,Germany,36,24094,Prospect
C100052,Quinn,Wilson,,United States,71,462849,Active
C201421,Avery,Patel,avery.patel1421@example.com,United Kingdom,59,"$45,000",Active
C202642,Jamie,Wilson,,United Kingdom,54,"$45,000",Active
C100387,Taylor,Johnson,,US,80,332990,Prospect
C100175,Quinn,Smith,quinn.smith205@example.com,United Kingdom,69,192700,Prospect
C200045,Avery,Smith,,United States,44,"$45,000",Inactive
C203767,Casey,Miller,casey.miller3767@example.com,United States,82,139730,Active
C100366,Alex,Davis,alex.davis1548@example.com,United States,28,392420,Inactive
C202852,Riley,Kim,riley.kim2852@example.com,United States,70,268701,Prospect
C202426,Casey,Johnson,casey.johnson2426@example.com,United States,19,171870,Inactive
C100071,Jordan,Patel,,United Kingdom,76,32237,Inactive
C100411,Taylor,Brown,taylor.brown1761@example.com,United States,42,172655,Active
C203152,Taylor,Patel,taylor.patel3152@example.com,united states,19,192351,Active
C203684,Riley,Wilson,riley.wilson3684@example.com,United States,72,457722,Active
C100079,Alex,Miller,alex.miller2406@example.com,United States of America,42,345833,Active
C100183,Quinn,Davis,,United States,22,356225,Active
C202170,Alex,Johnson,,United Kingdom,50,264790,Active
C100005,Casey,Smith,casey.smith862@example.com,united states,62,153557,Active
C203732,Avery,Garcia,,US,56,395615,Prospect
C100262,Jordan,Miller,,United States,53,439963,Inactive
C100392,Morgan,Kim,morgan.kim3648@example.com,United States,42,438057,Inactive
C204046,Reese,Davis,,Canada,65,288403,Active
C202374,Riley,Johnson,riley.johnson2374@example.com,U.S.,47,"$125,500",Prospect
C100117,Riley,Garcia,riley.garcia1661@example.com,Germany,77,164928,Inactive
C200337,Alex,Garcia,,United States,71,27128,Prospect
C203454,Morgan,Davis,morgan.davis3454@example.com,Canada,67,18300,Active
C201165,Riley,Miller,riley.miller1165@example.com,Australia,66,181183,Inactive
C100283,Riley,Chen,riley.chen66@example.com,Canada,77,191850,Prospect
C201942,Casey,Davis,casey.davis1942@example.com,Germany,80,57200,Active
C100048,Jordan,Patel,jordan.patel1743@example.com,Germany,35,51387,Inactive
C200657,Taylor,Davis,taylor.davis657@example.com,US,18,391228,Prospect
C100064,Avery,Kim,,United States,25,336166,Prospect
C203045,Alex,Garcia,alex.garcia3045@example.com,Mexico,43,79887,Inactive
C100392,Morgan,Kim,morgan.kim3648@example.com,United States,42,438057,Inactive
C202836,Quinn,Garcia,quinn.garcia2836@example.com,Mexico,62,371153,Inactive
C100125,Casey,Garcia,,Mexico,61,452114,Inactive
C201229,Morgan,Smith,,United States,80,315700,Active
C200145,Quinn,Wilson,quinn.wilson145@example.com,United states,43,338833,Active
C202682,Jamie,Wilson,jamie.wilson2682@example.com,Germany,49,273779,Prospect
C200824,Riley,Wilson,,Mexico,60,430096,Active
C200374,Casey,Garcia,casey.garcia374@example.com,United States,28,108005,Prospect
C201918,Quinn,Smith,quinn.smith1918@example.com,U.S.,81,457822,Inactive
C200523,Jordan,Garcia,,united states,36,341345,Prospect
C201069,Morgan,Chen,,Mexico,60,172538,Active
C201973,Reese,Wilson,reese.wilson1973@example.com,United States,25,258870,Active
C203450,Casey,Chen,casey.chen3450@example.com,United Kingdom,35,423197,Prospect
C202881,Quinn,Chen,quinn.chen2881@example.com,United States,22,453179,Inactive
C200142,Jamie,Chen,jamie.chen142@example.com,USA,31,291889,Active
C201951,Quinn,Chen,,United States,31,390452,Active
C203475,Taylor,Miller,,United states,31,195435,Prospect
C100184,Jamie,Kim,,United States,26,138525,Prospect
C201045,Taylor,Wilson,,United States,61,79870,Prospect
C100119,Alex,Kim,,United States,72,197514,Inactive
C202841,Reese,Wilson,reese.wilson2841@example.com,United States,78,299455,Prospect
C200304,Riley,Johnson,riley.johnson304@example.com,United States,76,295554,Prospect
C100043,Taylor,Chen,,United States,52,352547,Prospect
C100253,Taylor,Smith,,United Kingdom,50,370533,Prospect
C100007,Quinn,Johnson,quinn.johnson1954@example.com,Canada,33,411017,Active
C202397,Casey,Patel,casey.patel2397@example.com,USA,27,424486,Prospect
C200249,Quinn,Patel,,United States,44,203321,Prospect
C202002,Taylor,Garcia,taylor.garcia2002@example.com,USA,73,382189,Active
C200297,Casey,Chen,casey.chen297@example.com,Canada,31,473447,Active
C201960,Reese,Chen,reese.chen1960@example.com,United States,79,211029,Inactive
C202010,Reese,Wilson,reese.wilson2010@example.com,united states,38,329798,Inactive
C202209,Reese,Kim,reese.kim2209@example.com,Germany,34,59769,Inactive
